Track_ID,Frame,x,y,z,Amp_Peak_,Background,sigma,Track_Length,tau_fast,nphoton,lt_tau,lt_amp,lt_bg,lt_chi2
6993,6078,15.8487134617229,62.5061179170347,0,7.23468114980573,0.147422687913192,2.2595637420226,1,2.98128528360847,230,1.81925711757287,187.319798781485,8.21379624834891,0.978276152737334
6997,6085,78.5359383309667,85.9365981163724,0,12.0413483112073,0.195823699382064,2.10259626426255,2,2.17392040350903,685,1.49741325880898,547.747569093323,8.8679909954463,0.98356594677286
6997,6086,78.5360307658499,85.9364831866963,0,12.0413483112073,0.195823699382064,2.10259626426255,2,2.17392040350903,685,1.49741325880898,547.747569093323,8.8679909954463,0.98356594677286
6999,6092,35.5680293384969,44.2243040344283,0,12.0769809437622,0.17440761184156,2.21552250327044,3,2.31863333853238,1162,1.86749029912531,922.015176306722,15.0854151752038,0.990122145702499
6999,6093,35.5681227985799,44.2241902133987,0,12.0769809437622,0.17440761184156,2.21552250327044,3,2.31863333853238,1162,1.86749029912531,922.015176306722,15.0854151752038,0.990122145702499
6999,6094,35.5682164255559,44.2240765711829,0,12.0769809437622,0.17440761184156,2.21552250327044,3,2.31863333853238,1162,1.86749029912531,922.015176306722,15.0854151752038,0.990122145702499
7002,6099,87.3603681378096,10.3400709321822,0,11.9059634833534,0.12404066957963,2.32909544533529,1,2.48474890310619,397,1.89065816445608,354.950217915513,7.24379441110309,1.01015778325309
7003,6100,33.5178447230399,43.7320172538827,0,5.11305710399679,0.183249777868984,2.34237910956233,1,3.30032734208146,184,1.30269881774793,137.22672637314,10.0389553029271,0.992102291721392
7004,6104,15.6700424809882,63.4271124058096,0,12.2834406169309,0.106637451116593,2.36130861205583,2,2.30681581840122,816,1.69025571607383,659.457730863795,11.9793799486828,1.01658826504713
7004,6105,15.6701377053687,63.4270006232588,0,12.2834406169309,0.106637451116593,2.36130861205583,2,2.30681581840122,816,1.69025571607383,659.457730863795,11.9793799486828,1.01658826504713
7005,6105,33.317349602672,43.8378055574823,0,3.11324799322262,0.153316140990645,2.28797512290995,1,2.5883816396391,103,0.918077315981624,78.6463021444594,5.29863752830868,1.00229344861327
7006,6106,15.7165429329907,61.5723332246376,0,9.74898289352806,0.180975919513444,2.0897682583936,2,3.02311310725127,546,1.74685428405354,456.551393039241,17.6904571033893,0.998311655486531
7006,6107,15.7166384673154,61.5722217877937,0,9.74898289352806,0.180975919513444,2.0897682583936,2,3.02311310725127,546,1.74685428405354,456.551393039241,17.6904571033893,0.998311655486531
7007,6106,66.8826465687889,62.2795209994511,0,10.0436170498544,0.108466476202917,2.21591489826393,3,2.77537979610448,921,1.6124703601926,737.286520032633,30.077656718125,1.01190531847358
7007,6107,66.8827421031136,62.2794095626072,0,10.0436170498544,0.108466476202917,2.21591489826393,3,2.77537979610448,921,1.6124703601926,737.286520032633,30.077656718125,1.01190531847358
7007,6108,66.8828377566475,62.2792983164982,0,10.0436170498544,0.108466476202917,2.21591489826393,3,2.77537979610448,921,1.6124703601926,737.286520032633,30.077656718125,1.01190531847358
